Churn,Genero,Ciudadano_Senior,Pareja,Dependientes,Antiguedad_Meses,Servicio_Telefonico,Multiples_Lineas,Servicio_Internet,Seguridad_Online,Copia_Seguridad_Online,Proteccion_Dispositivo,Soporte_Tecnico,Television_Streaming,Peliculas_Streaming,Tipo_Contrato,Facturacion_Electronica,Metodo_Pago,Cargos_Mensuales_Total,Cuentas_Diarias
0.0,Male,1,1.0,0.0,64,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,1.0,Electronic check,6081.4,202.7133333333333
0.0,Female,0,0.0,1.0,10,0,0,DSL,1,1,0,1,0,0,One year,0.0,Mailed check,411.45,13.715
0.0,Female,0,1.0,0.0,34,1,0,DSL,0,0,0,1,0,0,Month-to-month,0.0,Bank transfer (automatic),1815.3,60.51
0.0,Female,1,0.0,0.0,32,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1.0,Electronic check,2665.0,88.83333333333333
1.0,Female,0,0.0,0.0,4,1,1,Fiber optic,0,1,0,1,0,1,Month-to-month,1.0,Electronic check,362.2,12.073333333333332
0.0,Female,0,0.0,0.0,54,1,1,Fiber optic,0,1,1,0,1,0,One year,1.0,Bank transfer (automatic),5121.75,170.725
1.0,Female,1,1.0,1.0,47,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0.0,Bank transfer (automatic),3309.25,110.30833333333334
0.0,Female,0,1.0,1.0,11,1,1,No,0,0,0,0,0,0,Two year,0.0,Mailed check,300.7,10.023333333333333
0.0,Male,0,1.0,1.0,8,1,0,No,0,0,0,0,0,0,Month-to-month,1.0,Mailed check,152.6,5.086666666666667
,Male,0,0.0,0.0,56,1,1,Fiber optic,0,1,0,1,0,1,Month-to-month,1.0,Electronic check,5124.6,170.82000000000002
1.0,Male,0,0.0,0.0,1,0,0,DSL,0,0,0,0,0,1,Month-to-month,1.0,Bank transfer (automatic),35.25,1.175
0.0,Male,0,1.0,1.0,56,1,1,Fiber optic,1,1,1,1,1,1,Two year,0.0,Mailed check,6567.9,218.92999999999998
0.0,Female,0,1.0,0.0,34,1,1,No,0,0,0,0,0,0,Month-to-month,0.0,Electronic check,780.2,26.006666666666668
0.0,Male,0,1.0,0.0,1,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,0.0,Credit card (automatic),75.35,2.5116666666666663
1.0,Male,0,0.0,1.0,9,1,0,DSL,0,0,0,0,1,0,Month-to-month,0.0,Electronic check,449.75,14.991666666666667
0.0,Male,1,1.0,0.0,46,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1.0,Electronic check,4564.9,152.16333333333333
0.0,Male,0,1.0,0.0,60,1,0,DSL,1,0,0,0,1,0,One year,1.0,Mailed check,3561.15,118.705
0.0,Male,1,1.0,0.0,22,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1.0,Bank transfer (automatic),1938.9,64.63000000000001
0.0,Male,0,0.0,0.0,39,1,0,No,0,0,0,0,0,0,One year,0.0,Mailed check,791.15,26.371666666666666
0.0,Male,0,1.0,1.0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0.0,Mailed check,40.25,1.3416666666666666
0.0,Male,0,1.0,1.0,35,1,0,No,0,0,0,0,0,0,One year,0.0,Bank transfer (automatic),746.75,24.891666666666666
0.0,Male,0,0.0,1.0,25,1,0,No,0,0,0,0,0,0,Month-to-month,0.0,Mailed check,460.2,15.34
1.0,Male,0,0.0,0.0,1,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1.0,Electronic check,79.55,2.6516666666666664
0.0,Female,1,0.0,0.0,18,1,0,No,0,0,0,0,0,0,One year,0.0,Bank transfer (automatic),369.6,12.32
0.0,Male,0,0.0,0.0,3,1,0,DSL,0,0,0,1,0,0,Month-to-month,1.0,Mailed check,147.75,4.925
0.0,Male,0,0.0,1.0,66,1,0,No,0,0,0,0,0,0,Two year,0.0,Credit card (automatic),1269.1,42.30333333333333
0.0,Male,0,0.0,0.0,29,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1.0,Electronic check,2516.2,83.87333333333332
,Male,1,0.0,0.0,34,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0.0,Credit card (automatic),2275.1,75.83666666666666
0.0,Male,0,0.0,0.0,66,1,1,No,0,0,0,0,0,0,Two year,0.0,Mailed check,1697.7,56.59
0.0,Female,0,1.0,1.0,8,1,0,DSL,0,0,0,0,0,0,Month-to-month,1.0,Electronic check,411.75,13.725
0.0,Female,1,0.0,0.0,45,1,1,DSL,1,0,0,1,0,1,Month-to-month,1.0,Electronic check,3062.45,102.08166666666666
1.0,Female,1,0.0,0.0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,1.0,Electronic check,25.2,0.84
0.0,Female,0,0.0,0.0,18,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1.0,Electronic check,1247.75,41.59166666666667
1.0,Male,1,1.0,0.0,29,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,1.0,Electronic check,2745.2,91.50666666666666
0.0,Male,0,1.0,1.0,72,1,1,DSL,1,1,1,1,1,1,Two year,0.0,Credit card (automatic),6562.9,218.76333333333332
0.0,Female,0,1.0,1.0,34,1,0,No,0,0,0,0,0,0,One year,1.0,Bank transfer (automatic),682.1,22.736666666666668
0.0,Male,0,0.0,0.0,2,0,0,DSL,0,0,0,0,0,0,Month-to-month,0.0,Mailed check,38.45,1.2816666666666667
0.0,Female,1,1.0,0.0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1.0,Bank transfer (automatic),8333.95,277.79833333333335
0.0,Female,0,0.0,0.0,10,1,0,No,0,0,0,0,0,0,Month-to-month,1.0,Mailed check,187.35,6.245
0.0,Male,0,1.0,0.0,51,1,1,Fiber optic,0,1,1,0,1,1,One year,1.0,Bank transfer (automatic),5498.8,183.29333333333335
0.0,Male,0,1.0,1.0,28,1,0,Fiber optic,0,0,1,0,1,0,Month-to-month,0.0,Electronic check,2289.9,76.33
0.0,Female,0,0.0,0.0,13,1,0,No,0,0,0,0,0,0,Two year,1.0,Mailed check,261.3,8.71
0.0,Female,0,0.0,1.0,2,1,0,DSL,1,0,0,0,0,1,Month-to-month,1.0,Credit card (automatic),125.95,4.198333333333333
1.0,Female,1,0.0,0.0,17,1,0,Fiber optic,0,1,1,0,1,0,Month-to-month,1.0,Electronic check,1496.9,49.89666666666667
1.0,Female,0,0.0,0.0,1,1,0,DSL,1,0,0,0,0,0,Month-to-month,1.0,Credit card (automatic),48.6,1.62
0.0,Male,0,1.0,1.0,15,1,1,DSL,0,0,1,1,0,0,Month-to-month,1.0,Bank transfer (automatic),867.1,28.903333333333332
0.0,Female,0,0.0,0.0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0.0,Mailed check,38.15,1.2716666666666667
0.0,Female,0,0.0,0.0,12,1,0,DSL,0,1,0,1,0,0,Month-to-month,1.0,Electronic check,654.5,21.816666666666666
1.0,Female,0,0.0,1.0,5,1,0,DSL,0,0,0,0,0,0,Month-to-month,0.0,Mailed check,221.7,7.39
0.0,Male,0,1.0,0.0,51,1,1,Fiber optic,1,1,0,0,0,1,One year,1.0,Credit card (automatic),4911.05,163.70166666666668
0.0,Male,0,1.0,1.0,30,1,1,DSL,1,1,1,1,0,0,Month-to-month,0.0,Electronic check,2000.2,66.67333333333333
0.0,Female,0,1.0,1.0,64,1,0,No,0,0,0,0,0,0,One year,0.0,Bank transfer (automatic),1336.65,44.555
0.0,Female,0,1.0,0.0,72,1,1,Fiber optic,1,0,0,0,0,0,Two year,0.0,Bank transfer (automatic),5737.6,191.25333333333336
0.0,Female,0,0.0,0.0,5,1,1,No,0,0,0,0,0,0,Month-to-month,0.0,Mailed check,134.75,4.491666666666666
0.0,Male,0,1.0,1.0,72,0,0,DSL,1,0,1,1,1,0,Two year,0.0,Mailed check,3527.0,117.56666666666666
0.0,Male,0,0.0,0.0,1,0,0,DSL,0,0,0,1,0,0,Month-to-month,0.0,Mailed check,29.15,0.9716666666666666
0.0,Female,0,0.0,0.0,27,1,0,Fiber optic,0,0,1,1,0,1,Month-to-month,1.0,Electronic check,2383.6,79.45333333333333
0.0,Female,0,1.0,1.0,72,1,1,No,0,0,0,0,0,0,Two year,1.0,Bank transfer (automatic),1709.15,56.97166666666667
1.0,Male,0,0.0,0.0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1.0,Electronic check,69.55,2.3183333333333334
0.0,Male,0,0.0,0.0,30,1,0,DSL,1,0,1,0,0,0,Two year,1.0,Mailed check,1653.85,55.12833333333333
0.0,Male,0,1.0,1.0,65,1,1,Fiber optic,1,1,1,1,0,0,Two year,0.0,Credit card (automatic),6078.75,202.625
0.0,Female,0,1.0,1.0,61,1,0,No,0,0,0,0,0,0,Two year,0.0,Credit card (automatic),1311.6,43.72
0.0,Male,0,1.0,1.0,62,1,1,Fiber optic,0,0,1,0,1,0,Two year,1.0,Credit card (automatic),5411.65,180.38833333333332
0.0,Male,0,1.0,0.0,45,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1.0,Bank transfer (automatic),4882.8,162.76000000000002
1.0,Female,1,0.0,0.0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1.0,Electronic check,74.2,2.4733333333333336
0.0,Female,0,1.0,1.0,52,1,0,DSL,0,0,1,0,0,0,One year,1.0,Bank transfer (automatic),2610.65,87.02166666666668
0.0,Male,0,1.0,1.0,24,1,0,No,0,0,0,0,0,0,One year,0.0,Mailed check,439.75,14.658333333333333
0.0,Female,0,0.0,0.0,70,0,0,DSL,1,0,1,1,1,1,Two year,1.0,Bank transfer (automatic),4214.25,140.475
0.0,Female,0,1.0,1.0,39,1,0,No,0,0,0,0,0,0,Two year,1.0,Bank transfer (automatic),854.8,28.493333333333332
0.0,Male,0,0.0,0.0,42,1,1,No,0,0,0,0,0,0,One year,0.0,Electronic check,949.85,31.66166666666667
0.0,Male,0,0.0,0.0,20,1,1,DSL,0,1,0,1,1,0,One year,1.0,Electronic check,1416.2,47.20666666666667
0.0,Male,0,1.0,0.0,72,1,1,Fiber optic,1,1,0,1,1,1,Two year,1.0,Credit card (automatic),7852.4,261.74666666666667
1.0,Male,0,1.0,1.0,50,1,1,Fiber optic,0,1,0,1,1,1,Month-to-month,0.0,Electronic check,5071.05,169.035
0.0,Female,0,1.0,1.0,13,1,0,No,0,0,0,0,0,0,Two year,0.0,Mailed check,272.35,9.078333333333335
0.0,Female,1,1.0,1.0,22,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,0.0,Bank transfer (automatic),1961.6,65.38666666666667
0.0,Male,0,0.0,0.0,1,1,0,DSL,0,1,0,0,0,0,Month-to-month,1.0,Mailed check,50.15,1.6716666666666666
1.0,Female,1,0.0,0.0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1.0,Electronic check,70.15,2.3383333333333334
0.0,Female,0,1.0,0.0,7,1,0,DSL,1,0,0,0,0,0,Month-to-month,1.0,Bank transfer (automatic),355.1,11.836666666666668
0.0,Female,0,0.0,0.0,8,1,0,DSL,1,0,0,0,1,0,Month-to-month,1.0,Electronic check,487.75,16.258333333333333
0.0,Male,0,0.0,1.0,8,1,0,No,0,0,0,0,0,0,Month-to-month,0.0,Mailed check,178.7,5.956666666666666
0.0,Male,0,1.0,1.0,64,1,1,No,0,0,0,0,0,0,Two year,1.0,Mailed check,1514.85,50.495
0.0,Male,0,0.0,0.0,22,1,1,DSL,1,1,1,0,0,0,Month-to-month,0.0,Mailed check,1427.55,47.585
0.0,Female,0,0.0,0.0,26,0,0,DSL,0,0,1,0,1,1,Month-to-month,1.0,Credit card (automatic),1277.5,42.583333333333336
1.0,Male,0,1.0,1.0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1.0,Electronic check,70.0,2.3333333333333335
0.0,Male,0,1.0,0.0,31,1,0,Fiber optic,0,0,1,0,1,1,One year,1.0,Electronic check,2939.8,97.99333333333334
0.0,Female,1,0.0,0.0,4,1,0,No,0,0,0,0,0,0,Month-to-month,0.0,Mailed check,91.45,3.0483333333333333
0.0,Female,0,1.0,1.0,48,1,0,No,0,0,0,0,0,0,Two year,0.0,Bank transfer (automatic),1057.0,35.233333333333334
1.0,Female,1,1.0,0.0,40,0,0,DSL,0,1,0,0,1,0,Month-to-month,1.0,Electronic check,1637.4,54.580000000000005
0.0,Female,0,1.0,0.0,71,0,0,DSL,1,1,1,1,1,1,One year,0.0,Bank transfer (automatic),4689.15,156.30499999999998
0.0,Female,0,0.0,0.0,36,1,0,DSL,1,1,1,1,0,1,One year,1.0,Mailed check,2680.15,89.33833333333334
0.0,Male,0,1.0,1.0,1,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,0.0,Credit card (automatic),74.6,2.4866666666666664
1.0,Male,1,0.0,0.0,41,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1.0,Electronic check,4187.75,139.59166666666667
0.0,Male,0,0.0,0.0,21,1,0,No,0,0,0,0,0,0,Month-to-month,0.0,Credit card (automatic),402.85,13.428333333333335
1.0,Male,0,1.0,1.0,11,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1.0,Electronic check,834.2,27.80666666666667
,Male,0,1.0,1.0,19,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,0.0,Electronic check,2012.7,67.09
0.0,Female,0,0.0,0.0,58,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1.0,Bank transfer (automatic),4526.85,150.895
1.0,Male,0,1.0,0.0,12,1,0,Fiber optic,1,0,0,1,0,0,Month-to-month,0.0,Bank transfer (automatic),866.45,28.881666666666668
0.0,Female,0,0.0,0.0,29,1,0,No,0,0,0,0,0,0,One year,0.0,Mailed check,617.35,20.578333333333333
1.0,Female,0,1.0,0.0,2,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1.0,Electronic check,242.8,8.093333333333334
0.0,Female,0,0.0,0.0,11,1,0,DSL,1,0,0,1,0,0,One year,1.0,Mailed check,617.85,20.595000000000002
1.0,Male,1,1.0,0.0,69,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1.0,Electronic check,6143.15,204.77166666666665
0.0,Male,1,1.0,1.0,64,1,1,Fiber optic,1,0,1,1,1,1,Two year,1.0,Bank transfer (automatic),7099.0,236.63333333333333
1.0,Female,1,1.0,0.0,20,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,0.0,Electronic check,1951.0,65.03333333333333
1.0,Female,0,0.0,0.0,22,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0.0,Electronic check,1907.85,63.595
0.0,Female,0,0.0,0.0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0.0,Credit card (automatic),43.95,1.465
0.0,Female,0,1.0,1.0,64,1,1,DSL,1,1,1,1,1,1,Two year,1.0,Mailed check,5817.45,193.915
0.0,Female,0,1.0,1.0,39,1,1,No,0,0,0,0,0,0,One year,1.0,Mailed check,914.6,30.486666666666668
0.0,Female,0,0.0,0.0,39,1,0,DSL,0,1,0,0,1,0,One year,1.0,Credit card (automatic),2224.5,74.15
1.0,Male,0,0.0,0.0,48,1,1,Fiber optic,0,1,1,0,1,1,One year,1.0,Credit card (automatic),5082.8,169.42666666666668
1.0,Male,0,0.0,1.0,22,1,0,Fiber optic,0,1,1,0,1,0,Month-to-month,1.0,Electronic check,2001.5,66.71666666666667
0.0,Female,0,1.0,1.0,24,1,1,DSL,1,1,1,0,0,0,Two year,0.0,Electronic check,1558.65,51.955000000000005
0.0,Female,0,0.0,0.0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0.0,Mailed check,19.5,0.65
1.0,Male,1,0.0,0.0,10,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1.0,Electronic check,688.65,22.955
0.0,Male,0,0.0,0.0,8,1,0,DSL,1,0,1,0,0,1,Month-to-month,1.0,Electronic check,579.0,19.3
0.0,Female,0,1.0,0.0,36,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,0.0,Electronic check,2937.65,97.92166666666667
1.0,Female,0,0.0,0.0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0.0,Electronic check,70.5,2.35
0.0,Female,0,0.0,1.0,16,1,0,No,0,0,0,0,0,0,One year,1.0,Bank transfer (automatic),360.35,12.011666666666667
1.0,Female,0,0.0,0.0,13,1,0,Fiber optic,0,1,1,0,0,0,Month-to-month,1.0,Electronic check,1111.65,37.055
0.0,Male,0,1.0,1.0,7,1,0,DSL,0,0,0,0,0,0,Month-to-month,0.0,Electronic check,333.65,11.121666666666666
0.0,Female,0,0.0,0.0,41,1,1,DSL,0,0,1,1,0,1,One year,1.0,Electronic check,2877.05,95.90166666666667
0.0,Female,0,0.0,0.0,5,1,0,No,0,0,0,0,0,0,Month-to-month,0.0,Credit card (automatic),96.1,3.203333333333333
0.0,Male,1,0.0,0.0,55,0,0,DSL,0,0,1,0,1,1,One year,1.0,Bank transfer (automatic),2743.45,91.44833333333332
1.0,Female,0,1.0,0.0,7,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1.0,Electronic check,582.5,19.416666666666668
0.0,Female,0,1.0,0.0,72,1,1,No,0,0,0,0,0,0,Two year,1.0,Bank transfer (automatic),1841.2,61.373333333333335
0.0,Female,0,1.0,0.0,72,1,0,No,0,0,0,0,0,0,Two year,0.0,Credit card (automatic),1502.25,50.075
0.0,Male,0,0.0,0.0,1,1,1,DSL,1,1,0,0,0,0,Month-to-month,0.0,Electronic check,61.15,2.038333333333333
0.0,Male,0,1.0,1.0,47,0,0,DSL,1,0,1,1,0,0,One year,0.0,Electronic check,1794.8,59.82666666666667
0.0,Male,0,0.0,0.0,21,1,0,No,0,0,0,0,0,0,One year,1.0,Mailed check,422.7,14.09
0.0,Male,0,1.0,1.0,68,1,0,Fiber optic,1,1,0,1,0,1,Two year,0.0,Bank transfer (automatic),6683.4,222.78
0.0,Male,0,1.0,1.0,58,1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,1.0,Electronic check,5305.05,176.835
0.0,Male,1,1.0,0.0,33,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1.0,Bank transfer (automatic),3270.25,109.00833333333334
0.0,Male,0,1.0,1.0,33,1,0,No,0,0,0,0,0,0,One year,0.0,Credit card (automatic),620.55,20.685
1.0,Male,0,0.0,0.0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0.0,Mailed check,20.15,0.6716666666666666
0.0,Male,0,1.0,0.0,56,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0.0,Mailed check,4952.95,165.09833333333333
0.0,Male,0,1.0,0.0,49,0,0,DSL,0,1,0,0,1,1,Two year,0.0,Credit card (automatic),2409.9,80.33
0.0,Female,0,0.0,0.0,68,1,1,Fiber optic,1,1,0,1,1,1,Two year,0.0,Credit card (automatic),7279.35,242.645
0.0,Female,0,1.0,0.0,72,1,1,Fiber optic,1,0,1,1,1,0,Two year,1.0,Bank transfer (automatic),7015.9,233.86333333333332
0.0,Male,0,1.0,1.0,1,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1.0,Electronic check,90.1,3.003333333333333
0.0,Male,0,0.0,0.0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0.0,Electronic check,44.0,1.4666666666666666
0.0,Female,0,1.0,0.0,67,1,0,No,0,0,0,0,0,0,Two year,0.0,Mailed check,1335.2,44.50666666666667
0.0,Female,0,1.0,0.0,45,1,1,Fiber optic,1,1,1,1,1,1,One year,0.0,Mailed check,5032.25,167.74166666666667
0.0,Male,0,1.0,1.0,72,1,1,DSL,1,1,1,1,1,1,Two year,1.0,Credit card (automatic),6441.85,214.72833333333335
0.0,Female,0,1.0,0.0,10,1,0,No,0,0,0,0,0,0,One year,0.0,Mailed check,184.4,6.1466666666666665
0.0,Male,0,0.0,0.0,59,1,0,No,0,0,0,0,0,0,Two year,1.0,Bank transfer (automatic),1192.3,39.74333333333333
0.0,Male,0,1.0,1.0,22,1,0,Fiber optic,0,1,1,0,1,1,One year,1.0,Mailed check,2090.25,69.675
0.0,Male,0,1.0,0.0,30,1,1,DSL,0,0,0,0,0,0,Month-to-month,0.0,Electronic check,1441.95,48.065000000000005
0.0,Male,0,1.0,1.0,52,1,0,DSL,1,1,1,0,1,1,Two year,0.0,Electronic check,4016.3,133.87666666666667
0.0,Male,0,0.0,0.0,10,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,1.0,Electronic check,1021.55,34.05166666666666
1.0,Male,0,0.0,0.0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0.0,Electronic check,45.3,1.51
1.0,Female,0,0.0,0.0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0.0,Mailed check,20.4,0.6799999999999999
0.0,Male,0,0.0,0.0,20,1,0,No,0,0,0,0,0,0,One year,1.0,Mailed check,415.9,13.863333333333333
1.0,Female,1,0.0,0.0,14,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1.0,Electronic check,1101.85,36.72833333333333
1.0,Male,0,0.0,0.0,16,1,1,Fiber optic,0,0,0,1,0,1,Month-to-month,1.0,Credit card (automatic),1448.6,48.28666666666666
0.0,Female,0,0.0,0.0,35,1,1,No,0,0,0,0,0,0,Two year,0.0,Bank transfer (automatic),797.1,26.57
0.0,Female,0,1.0,0.0,72,1,1,DSL,1,1,1,1,1,1,Two year,1.0,Bank transfer (automatic),6468.6,215.62
,Female,0,1.0,0.0,40,1,0,No,0,0,0,0,0,0,Two year,0.0,Mailed check,780.1,26.003333333333334
0.0,Female,0,1.0,0.0,65,1,0,DSL,0,0,0,1,1,0,Two year,1.0,Credit card (automatic),3808.2,126.94
,Female,0,1.0,0.0,45,1,1,No,0,0,0,0,0,0,Two year,0.0,Mailed check,1121.05,37.36833333333333
0.0,Male,0,1.0,0.0,7,0,0,DSL,1,1,0,0,0,0,Month-to-month,0.0,Mailed check,256.6,8.553333333333335
1.0,Female,1,1.0,0.0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0.0,Electronic check,46.0,1.5333333333333334
1.0,Female,1,0.0,0.0,1,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1.0,Electronic check,73.0,2.433333333333333
1.0,Female,1,0.0,0.0,3,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1.0,Credit card (automatic),256.25,8.541666666666666
1.0,Female,0,0.0,0.0,2,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1.0,Electronic check,164.5,5.483333333333333
0.0,Female,0,1.0,1.0,23,1,1,No,0,0,0,0,0,0,Two year,1.0,Credit card (automatic),514.75,17.158333333333335
1.0,Female,0,1.0,0.0,70,1,1,Fiber optic,0,1,1,1,1,1,One year,1.0,Electronic check,7674.55,255.81833333333333
0.0,Female,0,0.0,0.0,29,1,1,No,0,0,0,0,0,0,Month-to-month,0.0,Electronic check,702.0,23.4
0.0,Female,0,0.0,0.0,43,1,0,No,0,0,0,0,0,0,Two year,1.0,Bank transfer (automatic),779.25,25.975
0.0,Male,1,0.0,0.0,18,1,1,DSL,1,1,0,0,0,0,Month-to-month,1.0,Credit card (automatic),964.9,32.163333333333334
0.0,Female,0,1.0,0.0,71,1,1,No,0,0,0,0,0,0,Two year,0.0,Credit card (automatic),1873.7,62.45666666666667
1.0,Male,1,1.0,0.0,27,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1.0,Electronic check,1893.95,63.13166666666667
0.0,Female,0,0.0,0.0,9,1,0,No,0,0,0,0,0,0,Month-to-month,0.0,Mailed check,157.65,5.255
0.0,Female,1,1.0,0.0,48,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1.0,Bank transfer (automatic),3545.05,118.16833333333334
0.0,Female,0,0.0,0.0,27,1,0,No,0,0,0,0,0,0,One year,0.0,Mailed check,501.35,16.711666666666666
0.0,Female,1,1.0,0.0,70,1,1,DSL,1,1,1,1,1,1,Two year,1.0,Bank transfer (automatic),6474.45,215.815
0.0,Female,0,0.0,0.0,58,1,1,Fiber optic,1,1,1,0,1,1,One year,1.0,Electronic check,6332.75,211.09166666666667
0.0,Female,0,0.0,0.0,60,1,1,Fiber optic,0,1,1,0,1,1,Two year,0.0,Electronic check,6333.8,211.12666666666667
0.0,Male,0,0.0,0.0,46,1,1,Fiber optic,0,1,1,1,1,1,Two year,0.0,Electronic check,4903.2,163.44
1.0,Female,0,0.0,0.0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0.0,Mailed check,20.5,0.6833333333333333
1.0,Male,0,0.0,0.0,66,1,0,Fiber optic,0,1,1,0,1,1,Month-to-month,0.0,Electronic check,6710.5,223.68333333333334
1.0,Female,0,0.0,0.0,1,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1.0,Electronic check,81.95,2.731666666666667
0.0,Female,0,1.0,1.0,8,1,0,No,0,0,0,0,0,0,Two year,0.0,Mailed check,201.7,6.723333333333333
0.0,Female,0,1.0,1.0,68,1,0,No,0,0,0,0,0,0,Two year,1.0,Bank transfer (automatic),1292.65,43.08833333333334
1.0,Male,0,0.0,0.0,18,0,0,DSL,0,1,1,0,0,0,Month-to-month,1.0,Credit card (automatic),600.0,20.0
1.0,Female,1,1.0,0.0,11,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1.0,Electronic check,1131.2,37.70666666666667
1.0,Female,0,0.0,0.0,1,1,0,Fiber optic,0,1,0,0,1,0,Month-to-month,0.0,Electronic check,84.3,2.81
0.0,Female,0,0.0,0.0,46,1,1,Fiber optic,0,0,1,0,1,1,One year,1.0,Electronic check,4674.4,155.81333333333333
0.0,Female,0,0.0,0.0,8,1,0,No,0,0,0,0,0,0,Two year,0.0,Mailed check,141.6,4.72
0.0,Male,0,1.0,1.0,9,1,0,Fiber optic,0,0,1,1,1,1,Month-to-month,0.0,Electronic check,970.45,32.348333333333336
0.0,Male,0,1.0,1.0,1,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1.0,Electronic check,81.05,2.7016666666666667
0.0,Male,0,1.0,0.0,63,1,1,Fiber optic,0,0,1,0,1,1,Two year,0.0,Electronic check,6296.75,209.89166666666668
0.0,Male,0,0.0,0.0,18,1,0,No,0,0,0,0,0,0,Month-to-month,0.0,Electronic check,348.8,11.626666666666667
1.0,Female,0,0.0,0.0,1,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1.0,Mailed check,74.6,2.4866666666666664
1.0,Male,0,0.0,0.0,13,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,1.0,Mailed check,1301.7,43.39
1.0,Female,0,0.0,0.0,7,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1.0,Electronic check,523.15,17.438333333333333
0.0,Male,0,1.0,1.0,18,1,0,Fiber optic,0,0,0,1,0,1,Month-to-month,1.0,Electronic check,1601.5,53.38333333333333
0.0,Male,0,1.0,1.0,37,1,0,DSL,1,0,1,1,0,0,One year,1.0,Mailed check,2203.1,73.43666666666667
1.0,Male,0,0.0,0.0,12,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1.0,Electronic check,1253.9,41.79666666666667
1.0,Female,0,0.0,0.0,43,0,0,DSL,0,0,1,0,1,1,Month-to-month,1.0,Bank transfer (automatic),2076.2,69.20666666666666
0.0,Female,0,1.0,0.0,63,1,1,Fiber optic,0,1,1,1,1,1,Month-to-month,1.0,Electronic check,6871.7,229.05666666666667
0.0,Male,0,1.0,1.0,6,1,0,No,0,0,0,0,0,0,Two year,1.0,Credit card (automatic),107.6,3.5866666666666664
1.0,Male,1,0.0,0.0,24,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1.0,Credit card (automatic),2496.7,83.22333333333333
1.0,Female,0,0.0,0.0,2,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1.0,Electronic check,168.2,5.6066666666666665
